movieId,title,genres,year,genres_list,genre_str,imdbId,tmdbId,movie_encoded,avg_rating,num_ratings,rating_std,tags_combined,content
7376,Walking Tall (2004),Action,2004.0,['Action'],Action,351977,11358.0,4911,3.0,6,1.0488088481701516,,Action 
7377,"United States of Leland, The (2003)",Crime|Drama,2003.0,"['Crime', 'Drama']",Crime Drama,301976,13573.0,4912,3.5,1,0.0,,Crime Drama 
7379,The Alamo (2004),Drama|War|Western,2004.0,"['Drama', 'War', 'Western']",Drama War Western,318974,10733.0,4913,3.5,6,0.5477225575051661,,Drama War Western 
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,2004.0,"['Comedy', 'Fantasy', 'Romance']",Comedy Fantasy Romance,327679,14442.0,4914,3.357142857142857,7,0.3779644730092272,,Comedy Fantasy Romance 
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2004.0,"['Action', 'Comedy', 'Crime']",Action Comedy Crime,327247,2122.0,4915,3.142857142857143,7,1.1073348527841413,,Action Comedy Crime 
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,2003.0,"['Drama', 'Mystery', 'Thriller']",Drama Mystery Thriller,326977,25300.0,4916,4.25,2,0.3535533905932738,adolescence crime for katie,Drama Mystery Thriller adolescence crime for katie
7386,"Ten Commandments, The (1956)",Adventure|Drama,1956.0,"['Adventure', 'Drama']",Adventure Drama,49833,6844.0,4917,3.75,4,0.6454972243679028,,Adventure Drama 
7387,Dawn of the Dead (1978),Action|Drama|Horror,1978.0,"['Action', 'Drama', 'Horror']",Action Drama Horror,77402,923.0,4918,3.975,20,1.0062305898749053,,Action Drama Horror 
7390,Prey for Rock & Roll (2003),Drama|Musical,2003.0,"['Drama', 'Musical']",Drama Musical,307351,28026.0,4919,1.5,1,0.0,,Drama Musical 
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,1965.0,"['Action', 'Adventure', 'Comedy']",Action Adventure Comedy,59797,10338.0,4920,2.5,1,0.0,,Action Adventure Comedy 
7395,Cheaper by the Dozen (1950),Comedy|Drama,1950.0,"['Comedy', 'Drama']",Comedy Drama,42327,33839.0,4921,2.75,2,1.7677669529663689,,Comedy Drama 
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,1973.0,['Drama'],Drama,70644,133919.0,4922,4.0,7,0.4082482904638631,,Drama 
7411,Munchies (1987),Comedy|Horror,1987.0,"['Comedy', 'Horror']",Comedy Horror,93582,4365.0,4923,1.5,1,0.0,,Comedy Horror 
7414,Going in Style (1979),Comedy|Drama,1979.0,"['Comedy', 'Drama']",Comedy Drama,79219,65066.0,4924,2.5,1,0.0,,Comedy Drama 
7419,After Hours (1985),Comedy|Thriller,1985.0,"['Comedy', 'Thriller']",Comedy Thriller,88680,10843.0,4925,3.7857142857142856,7,0.26726124191242445,,Comedy Thriller 
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,2004.0,"['Action', 'Drama', 'Thriller']",Action Drama Thriller,378194,393.0,4926,3.868181818181818,110,0.9278496218500635,revenge,Action Drama Thriller revenge
7439,"Punisher, The (2004)",Action|Crime|Thriller,2004.0,"['Action', 'Crime', 'Thriller']",Action Crime Thriller,330793,7220.0,4927,3.5,14,0.9607689228305228,comic book,Action Crime Thriller comic book
7440,Paper Clips (2004),Documentary,2004.0,['Documentary'],Documentary,380615,33823.0,4928,3.25,2,1.0606601717798212,holocaust,Documentary holocaust
7443,This So-Called Disaster (2003),Documentary,2003.0,['Documentary'],Documentary,308488,126117.0,4929,3.5,1,0.0,,Documentary 
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,2004.0,"['Comedy', 'Fantasy', 'Romance']",Comedy Fantasy Romance,337563,10096.0,4930,3.1904761904761907,21,0.6417980694149539,mark ruffalo,Comedy Fantasy Romance mark ruffalo
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,2004.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Action Crime Drama Mystery Thriller,328107,9509.0,4931,3.6285714285714286,35,0.9497898927321423,,Action Crime Drama Mystery Thriller 
7448,Envy (2004),Comedy,2004.0,['Comedy'],Comedy,326856,10710.0,4932,2.75,4,0.28867513459481287,,Comedy 
7449,Godsend (2004),Drama|Horror|Thriller,2004.0,"['Drama', 'Horror', 'Thriller']",Drama Horror Thriller,335121,11058.0,4933,2.5,2,0.0,,Drama Horror Thriller 
7450,Laws of Attraction (2004),Comedy|Romance,2004.0,"['Comedy', 'Romance']",Comedy Romance,323033,11141.0,4934,2.75,4,1.4433756729740645,,Comedy Romance 
7451,Mean Girls (2004),Comedy,2004.0,['Comedy'],Comedy,377092,10625.0,4935,3.7564102564102564,39,0.6965308289526828,clever high school lesbian subtext high school,Comedy clever high school lesbian subtext high school
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,2004.0,"['Action', 'Adventure', 'Fantasy', 'Horror']",Action Adventure Fantasy Horror,338526,7131.0,4936,2.7083333333333335,24,0.7790276362049131,,Action Adventure Fantasy Horror 
7455,"Mudge Boy, The (2003)",Drama,2003.0,['Drama'],Drama,339419,26899.0,4937,3.0,1,0.0,,Drama 
7457,Breakin' All the Rules (2004),Comedy|Romance,2004.0,"['Comedy', 'Romance']",Comedy Romance,349169,16428.0,4938,3.5,1,0.0,,Comedy Romance 
7458,Troy (2004),Action|Adventure|Drama|War,2004.0,"['Action', 'Adventure', 'Drama', 'War']",Action Adventure Drama War,332452,652.0,4939,3.4270833333333335,48,0.9339323369115549,,Action Adventure Drama War 
7459,Carandiru (2003),Crime|Drama,2003.0,"['Crime', 'Drama']",Crime Drama,293007,8440.0,4940,4.5,1,0.0,,Crime Drama 
7460,Coffee and Cigarettes (2003),Comedy|Drama,2003.0,"['Comedy', 'Drama']",Comedy Drama,379217,883.0,4941,3.5833333333333335,6,0.3763863263545405,,Comedy Drama 
7477,Eye See You (D-Tox) (2002),Horror|Thriller,2002.0,"['Horror', 'Thriller']",Horror Thriller,160184,10375.0,4942,2.5,1,0.0,,Horror Thriller 
7479,Watch on the Rhine (1943),Drama,1943.0,['Drama'],Drama,36515,68440.0,4943,4.0,1,0.0,world war ii,Drama world war ii
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,1985.0,"['Adventure', 'Drama', 'Sci-Fi']",Adventure Drama Sci-Fi,89092,11864.0,4944,4.0,4,0.5773502691896258,,Adventure Drama Sci-Fi 
7482,Enter the Dragon (1973),Action|Crime,1973.0,"['Action', 'Crime']",Action Crime,70034,9461.0,4945,4.038461538461538,13,0.5188745216627708,,Action Crime 
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,1997.0,"['Drama', 'Romance']",Drama Romance,118845,18329.0,4946,4.75,2,0.3535533905932738,,Drama Romance 
7487,Henry & June (1990),Drama,1990.0,['Drama'],Drama,99762,17993.0,4947,4.0,1,0.0,,Drama 
7492,Martin (1977),Drama|Horror,1977.0,"['Drama', 'Horror']",Drama Horror,77914,26517.0,4948,4.0,1,0.0,,Drama Horror 
7493,"Three Faces of Eve, The (1957)",Drama,1957.0,['Drama'],Drama,51077,28285.0,4949,4.0,2,0.0,multiple personalities,Drama multiple personalities
7541,100 Girls (2000),Comedy|Romance,2000.0,"['Comedy', 'Romance']",Comedy Romance,214388,10035.0,4950,3.25,4,0.5,,Comedy Romance 
7560,Fail-Safe (1964),Drama|Thriller|War,1964.0,"['Drama', 'Thriller', 'War']",Drama Thriller War,58083,502.0,4951,4.0,1,0.0,,Drama Thriller War 
7561,Paperhouse (1988),Fantasy|Horror|Thriller,1988.0,"['Fantasy', 'Horror', 'Thriller']",Fantasy Horror Thriller,98061,41965.0,4952,3.5,1,0.0,,Fantasy Horror Thriller 
7562,Dobermann (1997),Action|Crime,1997.0,"['Action', 'Crime']",Action Crime,118996,10347.0,4953,2.5,1,0.0,,Action Crime 
7564,Kwaidan (Kaidan) (1964),Horror,1964.0,['Horror'],Horror,58279,30959.0,4954,2.5,2,2.8284271247461903,,Horror 
7566,28 Up (1985),Documentary,1985.0,['Documentary'],Documentary,88650,20561.0,4955,4.0,3,0.0,,Documentary 
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,1967.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Action Adventure Sci-Fi Thriller,62512,667.0,4956,3.8333333333333335,12,0.5773502691896262,,Action Adventure Sci-Fi Thriller 
7570,Octopussy (1983),Action|Adventure|Thriller,1983.0,"['Action', 'Adventure', 'Thriller']",Action Adventure Thriller,86034,700.0,4957,3.3125,8,0.8838834764831843,,Action Adventure Thriller 
7572,Wit (2001),Drama,2001.0,['Drama'],Drama,243664,26976.0,4958,4.5,1,0.0,cancer,Drama cancer
7573,Never Say Never Again (1983),Action|Adventure|Thriller,1983.0,"['Action', 'Adventure', 'Thriller']",Action Adventure Thriller,86006,36670.0,4959,3.125,8,0.9161253813129043,,Action Adventure Thriller 
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,1940.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,32943,43818.0,4960,3.6666666666666665,3,1.2583057392117918,,Comedy Drama Romance 
7581,"Fountainhead, The (1949)",Drama,1949.0,['Drama'],Drama,41386,24650.0,4961,3.25,2,0.3535533905932738,,Drama 
7584,Woman of the Year (1942),Comedy|Romance,1942.0,"['Comedy', 'Romance']",Comedy Romance,35567,20640.0,4962,4.0,2,0.0,hepburn and tracy marriage,Comedy Romance hepburn and tracy marriage
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,1967.0,"['Crime', 'Drama', 'Thriller']",Crime Drama Thriller,62229,5511.0,4963,4.0,4,0.8164965809277259,,Crime Drama Thriller 
7614,Oklahoma! (1955),Musical|Romance|Western,1955.0,"['Musical', 'Romance', 'Western']",Musical Romance Western,48445,13936.0,4964,4.5,2,0.7071067811865476,rogers and hammerstein,Musical Romance Western rogers and hammerstein
7615,Desert Hearts (1985),Drama,1985.0,['Drama'],Drama,89015,294.0,4965,4.5,1,0.0,,Drama 
7616,Body Double (1984),Mystery|Thriller,1984.0,"['Mystery', 'Thriller']",Mystery Thriller,86984,11507.0,4966,2.5,1,0.0,,Mystery Thriller 
7618,Chaplin (1992),Drama,1992.0,['Drama'],Drama,103939,10435.0,4967,3.5,2,0.0,biopic in netflix queue,Drama biopic in netflix queue
7619,"Miracle Worker, The (1962)",Drama,1962.0,['Drama'],Drama,56241,1162.0,4968,3.6666666666666665,3,0.28867513459481287,blindness deaf,Drama blindness deaf
7620,Monster in a Box (1992),Comedy|Drama,1992.0,"['Comedy', 'Drama']",Comedy Drama,102467,34328.0,4969,4.0,1,0.0,,Comedy Drama 
7624,School Ties (1992),Drama,1992.0,['Drama'],Drama,105327,14684.0,4970,2.75,6,0.4183300132670378,,Drama 
7636,Raising Cain (1992),Horror|Thriller,1992.0,"['Horror', 'Thriller']",Horror Thriller,105217,13937.0,4971,0.5,1,0.0,,Horror Thriller 
7646,Rose Red (2002),Horror|Mystery|Thriller,2002.0,"['Horror', 'Mystery', 'Thriller']",Horror Mystery Thriller,259153,14980.0,4972,3.0,2,1.4142135623730951,stephen king,Horror Mystery Thriller stephen king
7647,Noises Off... (1992),Comedy,1992.0,['Comedy'],Comedy,105017,26670.0,4973,3.75,2,0.3535533905932738,,Comedy 
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,1998.0,"['Adventure', 'Sci-Fi']",Adventure Sci-Fi,120711,10940.0,4974,2.8,5,1.5247950681976907,space station,Adventure Sci-Fi space station
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,1968.0,['Horror'],Horror,63285,31965.0,4975,2.0,3,1.5,,Horror 
7657,Versus (2000),Action|Comedy|Fantasy|Horror,2000.0,"['Action', 'Comedy', 'Fantasy', 'Horror']",Action Comedy Fantasy Horror,275773,5842.0,4976,3.75,2,0.3535533905932738,,Action Comedy Fantasy Horror 
7669,Pride and Prejudice (1995),Drama|Romance,1995.0,"['Drama', 'Romance']",Drama Romance,112130,164721.0,4977,3.5555555555555554,9,1.5898986690282426,,Drama Romance 
7698,"China Syndrome, The (1979)",Drama|Thriller,1979.0,"['Drama', 'Thriller']",Drama Thriller,78966,988.0,4978,3.7,5,0.2738612787525831,,Drama Thriller 
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,1953.0,"['Action', 'Adventure', 'Drama', 'Thriller']",Action Adventure Drama Thriller,46268,204.0,4979,3.3,5,1.5652475842498528,in netflix queue,Action Adventure Drama Thriller in netflix queue
7701,Look Who's Talking Too (1990),Comedy|Romance,1990.0,"['Comedy', 'Romance']",Comedy Romance,100050,9356.0,4980,1.7857142857142858,7,1.1126972805283737,,Comedy Romance 
7702,"Bells of St. Mary's, The (1945)",Drama,1945.0,['Drama'],Drama,37536,32430.0,4981,3.5,1,0.0,,Drama 
7704,"Delta Force, The (1986)",Action,1986.0,['Action'],Action,90927,16113.0,4982,2.0,1,0.0,,Action 
7705,Pat and Mike (1952),Comedy|Romance,1952.0,"['Comedy', 'Romance']",Comedy Romance,45012,33575.0,4983,4.0,2,0.0,hepburn and tracy sports,Comedy Romance hepburn and tracy sports
7706,Animal Crackers (1930),Comedy|Musical,1930.0,"['Comedy', 'Musical']",Comedy Musical,20640,13913.0,4984,4.125,4,0.25,,Comedy Musical 
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,1991.0,"['Comedy', 'Drama', 'Romance']",Comedy Drama Romance,102011,17956.0,4985,2.0,1,0.0,,Comedy Drama Romance 
7708,Bedazzled (1967),Comedy|Fantasy,1967.0,"['Comedy', 'Fantasy']",Comedy Fantasy,61391,18209.0,4986,2.0,1,0.0,,Comedy Fantasy 
7713,Cat People (1942),Drama|Horror|Romance|Thriller,1942.0,"['Drama', 'Horror', 'Romance', 'Thriller']",Drama Horror Romance Thriller,34587,25508.0,4987,4.0,1,0.0,sexuality,Drama Horror Romance Thriller sexuality
7714,Camelot (1967),Drama|Musical|Romance,1967.0,"['Drama', 'Musical', 'Romance']",Drama Musical Romance,61439,18978.0,4988,4.0,1,0.0,king arthur,Drama Musical Romance king arthur
7716,"Lonely Guy, The (1984)",Comedy,1984.0,['Comedy'],Comedy,87635,27171.0,4989,3.5,1,0.0,,Comedy 
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,1974.0,"['Action', 'Adventure', 'Comedy', 'Romance']",Action Adventure Comedy Romance,73012,12310.0,4990,2.75,4,1.5545631755148024,,Action Adventure Comedy Romance 
7727,Protocol (1984),Comedy,1984.0,['Comedy'],Comedy,87951,37296.0,4991,3.0,1,0.0,,Comedy 
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,1946.0,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",Crime Drama Film-Noir Thriller,38854,25736.0,4992,3.6666666666666665,3,0.5773502691896258,adultery,Crime Drama Film-Noir Thriller adultery
7730,Matinee (1993),Comedy|Drama,1993.0,"['Comedy', 'Drama']",Comedy Drama,107529,25389.0,4993,3.0,1,0.0,,Comedy Drama 
7742,Baxter (1989),Drama|Horror,1989.0,"['Drama', 'Horror']",Drama Horror,94713,52794.0,4994,0.5,1,0.0,,Drama Horror 
7743,Explorers (1985),Adventure|Children|Sci-Fi,1985.0,"['Adventure', 'Children', 'Sci-Fi']",Adventure Children Sci-Fi,89114,9872.0,4995,3.5,2,1.4142135623730951,,Adventure Children Sci-Fi 
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,1993.0,['Drama'],Drama,107617,19552.0,4996,4.0,1,0.0,,Drama 
7748,Pierrot le fou (1965),Crime|Drama,1965.0,"['Crime', 'Drama']",Crime Drama,59592,2786.0,4997,3.875,4,0.6291528696058958,in netflix queue,Crime Drama in netflix queue
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,1967.0,['Drama'],Drama,62480,8075.0,4998,4.0,1,0.0,,Drama 
7753,Tuesdays with Morrie (1999),Drama,1999.0,['Drama'],Drama,207805,26133.0,4999,3.5,2,0.0,,Drama 
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,1938.0,"['Action', 'Drama', 'War']",Action Drama War,29850,10235.0,5000,4.0,2,1.4142135623730951,,Action Drama War 
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,1963.0,"['Action', 'Adventure', 'Fantasy']",Action Adventure Fantasy,57197,11533.0,5001,3.5,6,0.6324555320336759,,Action Adventure Fantasy 
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,1979.0,"['Drama', 'Thriller']",Drama Thriller,80297,140207.0,5002,3.625,4,0.47871355387816905,,Drama Thriller 
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,1957.0,"['Action', 'Drama', 'Thriller', 'War']",Action Drama Thriller War,50613,3777.0,5003,4.0,4,0.0,macbeth,Action Drama Thriller War macbeth
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,2003.0,['Drama'],Drama,346336,11659.0,5004,4.75,2,0.3535533905932738,,Drama 
7772,Undercurrent (1946),Film-Noir|Thriller,1946.0,"['Film-Noir', 'Thriller']",Film-Noir Thriller,39066,44098.0,5005,3.5,1,0.0,,Film-Noir Thriller 
7773,"Bang, Bang, You're Dead (2002)",Drama,2002.0,['Drama'],Drama,288439,16876.0,5006,4.0,2,0.0,,Drama 
7781,Twister (1990),Comedy,1990.0,['Comedy'],Comedy,96321,77780.0,5007,1.5,1,0.0,,Comedy 
7782,Sniper (1993),Action|Drama,1993.0,"['Action', 'Drama']",Action Drama,108171,9545.0,5008,3.0,2,2.1213203435596424,,Action Drama 
7786,Genghis Blues (1999),Documentary,1999.0,['Documentary'],Documentary,187859,28030.0,5009,3.5,1,0.0,,Documentary 
7789,"11'09""01 - September 11 (2002)",Drama,2002.0,['Drama'],Drama,328802,1926.0,5010,4.0,2,0.0,terrorism,Drama terrorism
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,1979.0,"['Action', 'Adventure', 'Crime', 'Thriller']",Action Adventure Crime Thriller,80120,11474.0,5011,3.9375,8,0.6781013409302687,,Action Adventure Crime Thriller 
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,1999.0,"['Adventure', 'Sci-Fi']",Adventure Sci-Fi,146455,10916.0,5012,3.3333333333333335,3,0.5773502691896258,,Adventure Sci-Fi 
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,1998.0,"['Drama', 'Sci-Fi']",Drama Sci-Fi,146247,10921.0,5013,4.0,1,0.0,,Drama Sci-Fi 
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,1998.0,"['Drama', 'Sci-Fi']",Drama Sci-Fi,121804,10941.0,5014,3.6666666666666665,3,0.28867513459481287,,Drama Sci-Fi 
7815,True Stories (1986),Comedy|Musical,1986.0,"['Comedy', 'Musical']",Comedy Musical,92117,24798.0,5015,5.0,1,0.0,,Comedy Musical 
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,1960.0,"['Crime', 'Drama']",Crime Drama,53976,11656.0,5016,3.75,2,0.3535533905932738,,Crime Drama 
7822,Mogambo (1953),Adventure|Drama|Romance,1953.0,"['Adventure', 'Drama', 'Romance']",Adventure Drama Romance,46085,25009.0,5017,3.0,1,0.0,,Adventure Drama Romance 
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,1947.0,"['Comedy', 'Romance', 'Thriller']",Comedy Romance Thriller,39808,40092.0,5018,3.5,1,0.0,,Comedy Romance Thriller 
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,1939.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']",Comedy Crime Drama Mystery Romance,31047,14589.0,5019,3.5,1,0.0,nick and nora charles,Comedy Crime Drama Mystery Romance nick and nora charles
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,1945.0,"['Comedy', 'Crime', 'Mystery']",Comedy Crime Mystery,37365,14594.0,5020,3.5,1,0.0,nick and nora charles,Comedy Crime Mystery nick and nora charles
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,1941.0,"['Comedy', 'Crime', 'Mystery']",Comedy Crime Mystery,34172,14590.0,5021,3.5,1,0.0,nick and nora charles,Comedy Crime Mystery nick and nora charles
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,1936.0,"['Comedy', 'Crime', 'Mystery', 'Romance']",Comedy Crime Mystery Romance,27260,14588.0,5022,2.8333333333333335,3,2.0207259421636903,nick and nora charles,Comedy Crime Mystery Romance nick and nora charles
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,1947.0,"['Comedy', 'Crime', 'Drama', 'Musical', 'Mystery', 'Romance']",Comedy Crime Drama Musical Mystery Romance,39853,14595.0,5023,3.5,1,0.0,nick and nora charles,Comedy Crime Drama Musical Mystery Romance nick and nora charles
7839,Love Crazy (1941),Comedy,1941.0,['Comedy'],Comedy,33852,20644.0,5024,3.5,1,0.0,,Comedy 
7840,Gunga Din (1939),Adventure|Comedy|War,1939.0,"['Adventure', 'Comedy', 'War']",Adventure Comedy War,31398,24965.0,5025,3.1666666666666665,3,0.7637626158259733,,Adventure Comedy War 
7841,Children of Dune (2003),Fantasy|Sci-Fi,2003.0,"['Fantasy', 'Sci-Fi']",Fantasy Sci-Fi,287839,192936.0,5026,3.75,2,1.0606601717798212,,Fantasy Sci-Fi 
7842,Dune (2000),Drama|Fantasy|Sci-Fi,2000.0,"['Drama', 'Fantasy', 'Sci-Fi']",Drama Fantasy Sci-Fi,142032,876.0,5027,4.375,4,0.9464847243000455,,Drama Fantasy Sci-Fi 
7843,Lammbock (2001),Comedy,2001.0,['Comedy'],Comedy,258760,1583.0,5028,4.5,1,0.0,,Comedy 
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,1993.0,"['Action', 'Comedy']",Action Comedy,106936,17653.0,5029,3.5,2,0.7071067811865476,,Action Comedy 
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,1996.0,"['Comedy', 'Horror', 'Sci-Fi']",Comedy Horror Sci-Fi,114720,11069.0,5030,2.7,5,1.2041594578792296,,Comedy Horror Sci-Fi 
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,2001.0,"['Comedy', 'Horror', 'Sci-Fi']",Comedy Horror Sci-Fi,259685,10829.0,5031,3.0,3,0.5,,Comedy Horror Sci-Fi 
7879,Notorious C.H.O. (2002),Comedy,2002.0,['Comedy'],Comedy,300274,57946.0,5032,3.5,1,0.0,,Comedy 
7882,The Plague of the Zombies (1966),Horror,1966.0,['Horror'],Horror,60841,29049.0,5033,3.0,1,0.0,,Horror 
7883,I Walked with a Zombie (1943),Drama|Horror,1943.0,"['Drama', 'Horror']",Drama Horror,36027,27130.0,5034,2.0,2,2.1213203435596424,,Drama Horror 
7884,Highway 61 (1991),Comedy,1991.0,['Comedy'],Comedy,102035,8468.0,5035,3.25,2,1.0606601717798212,,Comedy 
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,1967.0,"['Comedy', 'Musical']",Comedy Musical,61791,22682.0,5036,4.25,2,1.0606601717798212,,Comedy Musical 
7889,Pat Garrett and Billy the Kid (1973),Western,1973.0,['Western'],Western,70518,11577.0,5037,3.75,2,0.3535533905932738,,Western 
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,1964.0,"['Drama', 'Horror', 'Sci-Fi']",Drama Horror Sci-Fi,58700,21159.0,5038,3.0,1,0.0,,Drama Horror Sci-Fi 
7894,"Duck, You Sucker (1971)",Action|Western,1971.0,"['Action', 'Western']",Action Western,67140,336.0,5039,3.5,4,0.816496580927726,,Action Western 
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,1974.0,"['Crime', 'Drama', 'Thriller']",Crime Drama Thriller,71249,11942.0,5040,3.5,2,0.0,,Crime Drama Thriller 
7896,Ride the High Country (1962),Adventure|Drama|Western,1962.0,"['Adventure', 'Drama', 'Western']",Adventure Drama Western,56412,36206.0,5041,3.5,1,0.0,,Adventure Drama Western 
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,1975.0,['Action'],Action,72913,49636.0,5042,4.5,1,0.0,,Action 
7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,1969.0,"['Drama', 'Horror', 'Sci-Fi']",Drama Horror Sci-Fi,65738,3075.0,5043,3.0,1,0.0,,Drama Horror Sci-Fi 
7916,Gidget (1959),Comedy,1959.0,['Comedy'],Comedy,52847,43096.0,5044,3.5,1,0.0,,Comedy 
7920,Desperate Living (1977),Comedy|Crime,1977.0,"['Comedy', 'Crime']",Comedy Crime,75936,14262.0,5045,3.5,1,0.0,,Comedy Crime 
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,1949.0,"['Drama', 'Film-Noir', 'Thriller']",Drama Film-Noir Thriller,41699,30368.0,5046,3.5,1,0.0,in netflix queue,Drama Film-Noir Thriller in netflix queue
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,1958.0,"['Action', 'Adventure']",Action Adventure,51808,1059.0,5047,4.25,2,0.3535533905932738,,Action Adventure 
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,1963.0,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",Crime Drama Film-Noir Thriller,57565,12493.0,5048,4.0,1,0.0,in netflix queue,Crime Drama Film-Noir Thriller in netflix queue
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,1991.0,"['Horror', 'Mystery', 'Thriller']",Horror Mystery Thriller,105121,13122.0,5049,3.75,2,0.3535533905932738,,Horror Mystery Thriller 
7932,Dark Days (2000),Documentary,2000.0,['Documentary'],Documentary,235327,14273.0,5050,3.6666666666666665,3,0.5773502691896258,amtrak homeless independent new york sundance award winner train,Documentary amtrak homeless independent new york sundance award winner train
7934,Zelig (1983),Comedy,1983.0,['Comedy'],Comedy,86637,11030.0,5051,4.0,7,0.28867513459481275,psychology,Comedy psychology
7936,Shame (Skammen) (1968),Drama|War,1968.0,"['Drama', 'War']",Drama War,63611,26372.0,5052,4.0,1,0.0,austere,Drama War austere
7937,"Silence, The (Tystnaden) (1963)",Drama,1963.0,['Drama'],Drama,57611,11506.0,5053,3.5,2,0.7071067811865476,,Drama 
7938,Winter Light (Nattvardsgästerna) (1963),Drama,1963.0,['Drama'],Drama,57358,29455.0,5054,3.5,1,0.0,,Drama 
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,1961.0,['Drama'],Drama,55499,11602.0,5055,4.5,1,0.0,,Drama 
7940,The Magician (1958),Drama,1958.0,['Drama'],Drama,51365,29453.0,5056,4.5,1,0.0,,Drama 
7943,"Killers, The (1946)",Crime|Film-Noir,1946.0,"['Crime', 'Film-Noir']",Crime Film-Noir,38669,14638.0,5057,4.0,1,0.0,,Crime Film-Noir 
7944,"Night of the Iguana, The (1964)",Drama|Thriller,1964.0,"['Drama', 'Thriller']",Drama Thriller,58404,14703.0,5058,3.0,1,0.0,,Drama Thriller 
7951,Nightbreed (1990),Fantasy|Horror,1990.0,"['Fantasy', 'Horror']",Fantasy Horror,100260,20481.0,5059,2.0,1,0.0,,Fantasy Horror 
7976,Ken Park (2002),Drama,2002.0,['Drama'],Drama,209077,7090.0,5060,4.5,1,0.0,,Drama 
7979,Monterey Pop (1968),Documentary|Musical,1968.0,"['Documentary', 'Musical']",Documentary Musical,64689,42632.0,5061,3.5,1,0.0,,Documentary Musical 
